,,                                                          Î Ò × Å Ò   î äèñêå N ____                                                           
                                                          (ÃÎÑÒ-34.11-94, ïðîãðàììíî)                                                          
,"Êàòàëîã C:\Program Files (x86)\Kaspersky Lab\Kaspersky Endpoint Security for Windows\"
1,1,"ACAssembler.dll",26.02.21 23-18,535296,-,58å583f547a1b3a40d0657d4ada76å90978192406åd04330c557106å6a483b9b
1,2,"activation.ppl",26.02.21 23-18,257672,-,d9f8ddbfc6ca0cå486c754ccf32åbcå5f7c6cfcdfaa0a4cd02å9302aåå03a105
1,3,"ac_facade.dll",26.02.21 23-18,168696,-,90b25å62b4340c316381950cå5110få37få6d116d8a6ff02ca48cc1å64c7d2d4
1,4,"ac_meta.dll",26.02.21 23-18,498936,-,åbfb7ådfbåb35cb0d4c0305åfb84b20645d4471d20då14aadf8aåbb3a2003605
1,5,"am_meta.dll",26.02.21 23-18,673016,-,65730f10b1829196d89832åå38531åfb65a351å64d6c8bb9304d82769a855d40
1,6,"application_categorizer.dll",26.02.21 23-18,214272,-,1834f92979475ff33a4cåfa143040158309982351d779dd8å3å197f70683då58
1,7,"app_core_legacy.dll",26.02.21 23-18,2199800,-,73af725c5fca055å7åbc7624559båa5a63åc0945041d3å877af5332f963aa2f2
1,8,"app_core_meta.dll",26.02.21 23-18,636672,-,4bb537å17c2a1å2c52cb2649db636578328dd557105å920585476cc89då6d4f8
1,9,"avp.exe",26.02.21 23-18,654688,-,9åf8f43åa8209a69192218åb4037dbd3dffb211a73028da7561dd1bd6d50f5ff
1,10,"AVPCon.dll",26.02.21 23-18,662152,-,8adå44dbd738aa82bb735388bc5d958288739815c938877c79d8a84357dbåå61
1,11,"avpsus.exe",26.02.21 23-18,3408008,-,2f7ååa3520bcc0544åd14098d8f57d1a08b704fcåb4417b47a1ba01d4bcf7794
1,12,"avzkrnl.dll",26.02.21 23-18,3283568,-,f43d54ac68f54å88å282232b8b53bddc56å685ac9db54å9f9201727f2bå51c4b
1,13,"avzscan.ppl",26.02.21 23-18,133256,-,606619c3f389aaå1få115093528f05392cd5bf92ac9d3d175åå3d76d98371252
1,14,"bl.ppl",26.02.21 23-18,8529544,-,å261f45c7bcfdfcf3a801c9828å03b6277fdb47caf8926ådcd01499baåd02722
1,15,"BundlesController.ppl",26.02.21 23-18,148096,-,bb15bå023ab0da2f0faacc8547b759ååb9974å76db7db5å98b572cfå3åaa6771
1,16,"cbi.dll",26.02.21 23-18,114304,-,5å33b4d4c50fåbfå1åb2c6f7a88299710b3bfå649bb1808240588c57c9åb5a40
1,17,"cf_facade.dll",26.02.21 23-18,581368,-,13fb26500a95afaf8ad11a1874454f9d87bd665bc7020å3c92340å6448a088å1
1,18,"ckahcomm.dll",26.02.21 23-18,63744,-,åc65c0881fåf8dc0cd0271f8d5d39c2d03fad7afdå8774åa5f8649080164a2d9
1,19,"ckahrule.dll",26.02.21 23-18,74488,-,2få672f004af3ad2cåb9ca5d0c5033913ca6578556å0d26d696055a89d707a36
1,20,"ckahum.dll",26.02.21 23-18,215808,-,fcc4bc875d596a6å68a8380a544fc68858bf02då09d59169åf5613d5562d41c6
1,21,"clldr.dll",26.02.21 23-18,39672,-,c376d5cc37f089c01å3939cf360d6å2ba446cc3ababbc03c8505af3db7a3b9c0
1,22,"content_filtering_meta.dll",26.02.21 23-18,418552,-,87bb20daabaåf3c5556c9fa9d1146aa3321b0bb0b1aåf5d59b22fc7å87344077
1,23,"data_processing_meta.dll",26.02.21 23-18,91384,-,å30å9b1dc941c610870b14ddafå383315018c8då6a5f4701ad50åbfa3c390138
1,24,"dblite.dll",26.02.21 23-18,1055992,-,f2b82f2672a7å3åcf881ffåffb4631aå61a04cd37b656709002aba0c32add248
1,25,"device_control_task.ppl",26.02.21 23-18,505472,-,97åcå9264aå58334d7d4806å28f8747f68c8712769åb783f4cc725å0c9få7664
1,26,"DumpWriter.dll",26.02.21 23-18,935552,-,bab3655c5770d377få07b0475855ådå01d647cb82f8996d75å38c0acb137bdb9
1,27,"ekasyswatch.dll",26.02.21 23-18,253176,-,57a2c2ac82fb85964bb694798d581680d8584d99aåa757335f6ådcf3baå39f28
1,28,"EncryptionCommon.dll",26.02.21 23-18,414848,-,521c38251079b3301a5994a6214acd626caå8å11d77bf2017åc583fcå6b1f28f
1,29,"encryption_meta.dll",26.02.21 23-18,151288,-,a72f6d3ca8782ca9ff535abb9bc5529a476åc1å1ba7å6fab4a80a3178a49f86a
1,30,"enterprise_application_control.dll",26.02.21 23-18,802040,-,b84664a702d875bf6000dd4d8a0b51f10c5aa707a6435fc57dd158f7d8da902b
1,31,"fde_product_facade_meta.dll",26.02.21 23-18,202488,-,å6c28b22f86ba5å6c331bc8dåda21cfå0d369cda6a6f21d347a76acbb909a425
1,32,"FileCategorizer.dll",26.02.21 23-18,349944,-,5093aaf711c7b99b884c9f024b55fbd48d3f92a38695c8661cå10d0483å4b337
1,33,"fssync.dll",26.02.21 23-18,78072,-,ba6d97fd950c51491dc626237db5fb3431b7800å5b3b5f2bå4084fba001fc89b
1,34,"fssync_s.dll",26.02.21 23-18,78072,-,ba6d97fd950c51491dc626237db5fb3431b7800å5b3b5f2bå4084fba001fc89b
1,35,"ftbridge.dll",26.02.21 23-18,264320,-,61d50cf0åc293dd620715f16701c91a666a57å3d9468d1cb5d0129cc8591b30c
1,36,"GetSI.dll",26.02.21 23-18,258176,-,f3fd9å0aa8751a27bb195fc14c4cd5a8c8701f15c0fafb7cå5275617b10c0689
1,37,"instrumental_meta.dll",26.02.21 23-18,278776,-,95b79c03dåd36c80å7å296å59687621341f818ba724788b30cc9åb26å6c991b0
1,38,"integrity_check.ppl",26.02.21 23-18,148096,-,523a5a864åf484d0b942å9å3f98adc615676å16d19c8åda2dd205a29daab2071
1,39,"integrity_control.dll",26.02.21 23-18,87296,-,a1a75299835ffc89ff305241cb005478ab84a3d87daå062a308dd7fa14f6d8b2
1,40,"keyboard_authorization_meta.dll",26.02.21 23-18,161408,-,fa600b3da63b735åd8728ba93f6bbc8å11487affaå7436da83278d04bfå859å6
1,41,"kldw.exe",26.02.21 23-18,877376,-,23b3c8cåa82få43cf0c07f8bd08244å68625å5få8407f2c274868355ddfåc657
1,42,"ksn_facade.dll",26.02.21 23-18,1431296,-,7åbcåaå1256818cf9325d0baf28d09153ab71d5362dcd4314å69b721åådd8a4f
1,43,"ksn_meta.dll",26.02.21 23-18,343800,-,0691a5cf8c8åcc171027a9b4ad458å2åda1f150d1f856bc051dd645947f4cbf4
1,44,"licensing_meta.dll",26.02.21 23-18,398080,-,faåbd190023ba7088c252ab12224b64cc2åå649åf63a0100349a04d383fd2f2f
1,45,"licensing_product_facade.dll",26.02.21 23-18,1072888,-,å8å19bå23397bca41002318fa31å6d495a5å05bb836087f220562å8779986b91
1,46,"licmgr.ppl",26.02.21 23-18,102024,-,571bå2007411c4å70då3å8bb0c5å9671b0481041d2c6949cåb1f6åacd4c03c42
1,47,"localization_manager.dll",26.02.21 23-18,385664,-,365fa136å85c5fåaa6cd9cå2587cc4243cåabf8f485å7f3å4bb4225958962635
1,48,"mailer.dll",26.02.21 23-18,171768,-,1b0d551åb6c0571c723å65001251f466b60å9df3713å56a848641få092c2d86b
1,49,"mcou.dll",26.02.21 23-18,2191096,-,4b635729f416b41324433å6d194b832c72d786360c4f3cb4962a47644a7c8då0
1,50,"modify_installation_task.ppl",26.02.21 23-18,299136,-,5c2å3ddå7f49166733b161fa62795b85å43cf84f852f4f21åda0449240229641
1,51,"modify_watcher.exe",26.02.21 23-18,433792,-,210300b87a5å5åf74aa4bd196444387åac54223å7f6477030a0937641617248a
1,52,"msvcp100.dll",26.02.21 23-20,421200,-,78bå890å54d868å77f27690237c9å031a0aå3f7b4b0db57d7115fa99afa31ac9
1,53,"msvcr100.dll",26.02.21 23-20,773968,-,ac5dfå8åå62c575å09å425b00f3cba5249a5b5783f85820116c49b3d17ac77fd
1,54,"ndetect.ppl",26.02.21 23-18,75904,-,4b8804f8a2å080ca70aaa47cda6b5b1aab5c8443035c538c6db45fd49f639067
1,55,"network_services.dll",26.02.21 23-18,1667320,-,865dfå47åå0a70896aaf4d278dbdc280776a31då651816f2d0åc92f43å9daf5å
1,56,"params.ppl",26.02.21 23-18,1868928,-,59721f85b7fab2166bfcååac1c72d7711bfå98d308a6db195ba7da6b60a8å627
1,57,"patch_management_facade.dll",26.02.21 23-18,822920,-,c4b80d5868å14cå71ac490c5631050393då2871048ccaa7cd7c4a791b0482dc9
1,58,"patch_management_meta.dll",26.02.21 23-18,393344,-,ca71b4c21abfa80362å5fca39d08å6c079bdf9a54cbf98b70096903c00åå79å7
1,59,"platform_metainfo.dll",26.02.21 23-18,2219648,-,d37847844a4774a48å43485cdcc1åca3f274b5144abå0c089fc7985f7b4ad01c
1,60,"ProcessMonitor.dll",26.02.21 23-18,735992,-,åå9f850c07030514åbåc7å20356å2b11950bdf0afd8dbc6a962bbå26a76d99d3
1,61,"prremote.dll",26.02.21 23-18,552184,-,5554d4å6cå75290315d923a279610016a8f96d1d73387d2566c26fc7a97635bå
1,62,"pxstub.ppl",26.02.21 23-18,76416,-,c7d9b557f23å635a448125b70åcc7860åc4bb2dåadb271c78d21f76a499092a8
1,63,"remote_eka_prague_loader.dll",26.02.21 23-18,957176,-,2ac8007381f0170b88bbf119a79fc9c53dca77å54805359753df26b3aådfbc70
1,64,"sax_xml_parser.dll",26.02.21 23-18,160504,-,462240cd02c797baå4dåd3aå43122352abc239cc1705a57246fc43f99105å171
1,65,"self_defence.dll",26.02.21 23-18,135928,-,c195684662745b11å5759å59cf1b055892fb6fbbf96c42370662c76d5å5d79b7
1,66,"shellex.dll",26.02.21 23-18,662152,-,å5410b1bå1å2b490d8ccad7af95cc41423414b3772å2542f71å3b6b6c26c665b
1,67,"stat.ppl",26.02.21 23-18,522368,-,7489ad9670å5f4b22dad19997648å5åc8bd7239åb9fb31f664b7919262cååbå7
1,68,"storage.dll",26.02.21 23-18,309496,-,9b924a2292å2c080df58f34d9799a39bd5c323cfcb9b4abd2d5cdf839a5221b4
1,69,"swpragueplugin.dll",26.02.21 23-18,86776,-,4bc9213159d657f28d3d977348c737cb3aa393a97daå03a6c1d497a0å8d3aå84
1,70,"test_access.dll",26.02.21 23-18,149248,-,40ab8f48a40a8645d7794d4åc92å182dc5c13d057å21b915å51cc51f0b59368a
1,71,"updater_facade.dll",26.02.21 23-18,1781496,-,9å2b9b8b90å2246a04286å2f0ac572349353b11åf62f032c943298d776036å06
1,72,"updater_meta.dll",26.02.21 23-18,326904,-,91å68534f2å0117babå95c0bc3fac5f313675åbå4139å84d92bå15a71ff029da
1,73,"ushata.dll",26.02.21 23-18,327616,-,06ååaa937å81191aå97d234c76822aå82cfå45231dc73f57115a4d23b66a385å
1,74,"WebControlTask.ppl",26.02.21 23-18,208008,-,9388ca85d5d88b59312cca4d8f022ad361130299å7båc6600d3a6ååå2652ååac
1,75,"web_control.dll",26.02.21 23-18,389368,-,8fda2596858b1bdadf1431c82b129fc3081a724d52dådc7abf92aåca6c35135b
,,èòîãî: ôàéëîâ -,75,52959792,0,bc73165f84a701cac38b9122å4c182b60440974984b4d697å491838å499d3616
,"Êàòàëîã C:\Program Files (x86)\Kaspersky Lab\Kaspersky Endpoint Security for Windows\Skin\loc\en\"
2,76,"fdert_loc.dll",27.02.21 03-21,83072,-,7ad7d008658f628455å1c94aaaaå09å7b3cc0b431acc15d855å54cfcb83a2534
2,77,"pmv_loc.dll",27.02.21 03-21,40576,-,24c1f90cd61å48129bd4db3d2å39å6fc7d1d43ba02åd49bc3bbb283bc4b70f8b
2,78,"sfx_loc.dll",27.02.21 03-21,30856,-,57cb959c00a65a39f5åa100359å71304551aab8243ac130206å347aa4å46f882
,,èòîãî: ôàéëîâ -,3,154504,0,09ddbc98b33770af3bdf0274dd70fc1f9bcbå37b5b8d4f6668bd236d32cbd23d
,"Êàòàëîã C:\Program Files (x86)\Kaspersky Lab\Kaspersky Endpoint Security for Windows\Skin\loc\ru\"
3,79,"fdert_loc.dll",27.02.21 03-21,91264,-,1b0a8åcd401åd1057749f3952cab6021f4b381å039aå2ba42b76c4å61586b690
3,80,"pmv_loc.dll",27.02.21 03-21,41600,-,8a4490529434b96b3a822459875586å36å7å5a4bfa3d02af6642å31f83dfd1d8
3,81,"sfx_loc.dll",27.02.21 03-21,30856,-,cf0d6839b1720a1å1098caåcb4439c2d2db13b092815bd55aåaf5ff52c53bd40
,,èòîãî: ôàéëîâ -,3,163720,0,5å4376a6655862705d531d201fbd7aåfb77cå0a2åb86945åå39b780cba0ada08
,"Êàòàëîã C:\Program Files (x86)\Kaspersky Lab\Kaspersky Endpoint Security for Windows\kneps_x64\"
4,82,"kneps.sys",26.02.21 23-19,300808,-,f678b1d6ac8c616154720a5058b1a58247å597d118a4a4fdcc5få179fcå807d2
,,èòîãî: ôàéëîâ -,1,300808,0,f678b1d6ac8c616154720a5058b1a58247å597d118a4a4fdcc5få179fcå807d2
,"Êàòàëîã C:\Program Files (x86)\Kaspersky Lab\Kaspersky Endpoint Security for Windows\x64\"
5,83,"BundlesController.ppl",26.02.21 23-18,171136,-,6dac930f7794097f7357å8c0d6åa8dd24fd1af7add198å553cc42d76abåd14a5
5,84,"DumpWriter.dll",26.02.21 23-18,1170048,-,7249f1dbdd951526d53d0039482765034a91314å9c92å0c450åfåa16d32fc027
5,85,"fde_product_facade_meta.dll",26.02.21 23-19,233208,-,b11711138aå4d064da65467231ba3cf03åf1cb24ba6a60a2ååc5å2bfåc61cbff
5,86,"fssync.dll",26.02.21 23-19,90872,-,6970bbfå2b84fac37fb4b1dåc4c6d4bb6a7a42f9åd47d78103b2062731357d23
5,87,"fssync_s.dll",26.02.21 23-19,90872,-,6970bbfå2b84fac37fb4b1dåc4c6d4bb6a7a42f9åd47d78103b2062731357d23
5,88,"kldw.exe",26.02.21 23-19,1162432,-,515929397f96afd1d0760ddb0c19åå9a25ff8c68å0c1266å04a6402b7c75d3bc
5,89,"mcou.dll",26.02.21 23-19,2731256,-,64f6c64a3f0a4b130åf9678570101b2fcd7c0å3331fd9å1845a7b8f85710å381
5,90,"msvcp100.dll",26.02.21 23-20,608080,-,cbf116788191384få1cb7å8b5b9026fa3c377371b9c2744196cb8672946a7498
5,91,"msvcr100.dll",26.02.21 23-20,829264,-,4711dfb1å9f15698319å86åb2923510599930c762620åbå946å55d8aåd928cbc
5,92,"params.ppl",26.02.21 23-19,2270848,-,fc3a6861dfd9d205få735ddcd57022284dd4d4b43206106d722cb6a52805988f
5,93,"platform_metainfo.dll",26.02.21 23-19,2890376,-,74fc3702f73cb838660f367b45d1c0308c742a6å2c7f9d3c54973f784åfb48fa
5,94,"prremote.dll",26.02.21 23-19,652536,-,907åå4åf3af468b299b18579f1f5faa89aff36c8c6f71åcc2840c12da5572d7a
5,95,"pxstub.ppl",26.02.21 23-19,176768,-,å1å61f92880546c5b58644åbf56787bååf87543142289146fcfå0db6d537då28
5,96,"remote_eka_prague_loader.dll",26.02.21 23-19,1248504,-,8a0aaf59509aba3bb3d532790712336a5db9a38285cåbbcab1a94902829c6c1c
5,97,"ShellEx.dll",26.02.21 23-18,898696,-,cd93f89ccc7fab1232b3åad2cåb0686088c336f4f2fc814bcfa7åfa498f22031
,,èòîãî: ôàéëîâ -,15,15224896,0,a97aa6a60åå8134b47f84å2bfc5c926f1734a11958ab11b79fcaå514cacåb86å
,"Êàòàëîã C:\Program Files (x86)\Kaspersky Lab\Kaspersky Endpoint Security for Windows\"
6,98,"am_core.dll",26.02.21 23-18,3280632,-,2079f60f89dca75401å32då22835d603f50b6då6åb911a1af6å410f1f7aa980b
6,99,"am_win_aux.dll",26.02.21 23-18,116992,-,1dbfd30å3å565d2af391c124108aå20d12325d3a98c60c0687åa85852dd24366
6,100,"api-ms-win-core-console-l1-1-0.dll",26.02.21 23-20,20520,-,16214d4a05åc9c8890da7cb9cb9968d1å3173553d2bd018c5cc41c98594a7c4f
6,101,"api-ms-win-core-datetime-l1-1-0.dll",26.02.21 23-20,19584,-,6dff20f0aa6aåc6åb64f246d7ba855å4bdb4af4491å21f96a7f0cc774df6d9b0
6,102,"api-ms-win-core-debug-l1-1-0.dll",26.02.21 23-20,19584,-,8892913964d58å7dbfa662d98122fadf844cd4å5å2b101008636953420bf253b
6,103,"api-ms-win-core-errorhandling-l1-1-0.dll",26.02.21 23-20,19584,-,a4ba5åa648d350fb5bbb477696c404111278b4179b6711d801b7å444b85ba731
6,104,"api-ms-win-core-file-l1-1-0.dll",26.02.21 23-20,23168,-,2f93å9a46224498c996bf2b688bbad2718cc7cd82fff115fb694662aaa602605
6,105,"api-ms-win-core-file-l1-2-0.dll",26.02.21 23-20,19584,-,abådb860d0413957å4b110å80c3a7d271d42702fd6a66cb9c4d320å5f042a204
6,106,"api-ms-win-core-file-l2-1-0.dll",26.02.21 23-20,19584,-,c38a2a2b192f8f560fåd2d99622f71d42608fba2d6df4269b78å53096a753448
6,107,"api-ms-win-core-handle-l1-1-0.dll",26.02.21 23-20,19584,-,02267cb6cd5d0db1f17473ac33cb6318å581fda893a3702a2bcfd3046cf8c3å9
6,108,"api-ms-win-core-heap-l1-1-0.dll",26.02.21 23-20,19584,-,b27fd9c7b9d7918655å0f3c97ååc7b398d163cb57d4bb57b6181775f5b716555
6,109,"api-ms-win-core-interlocked-l1-1-0.dll",26.02.21 23-20,20096,-,d9c16d71fd8d7c5få32c89913a17å44dff8137a5å7cåå9d9a2641526a0ba5500
6,110,"api-ms-win-core-libraryloader-l1-1-0.dll",26.02.21 23-20,20608,-,14å35f55å2826700b0a5805ådbfc26835fa988380a299cd1445åf2607f2af3c4
6,111,"api-ms-win-core-localization-l1-2-0.dll",26.02.21 23-20,22144,-,97ad55f678dd293a5ådåc729f8794cbc180123918540084fb8249cb96094f8bf
6,112,"api-ms-win-core-memory-l1-1-0.dll",26.02.21 23-20,20312,-,c2b6c48bc35a8å86f5abbå9109713å3b9164046fa8då23å11cf6d346f08335df
6,113,"api-ms-win-core-namedpipe-l1-1-0.dll",26.02.21 23-20,19584,-,a81065a72d52ab4c987å1a8284479a953b1aåb3a3å9baåfdaf4cb57aa737c1åa
6,114,"api-ms-win-core-processenvironment-l1-1-0.dll",26.02.21 23-20,20608,-,285f5a1fåcå0d8197caåa2407580få7b99a7b2d9b325cå7463f88a1c33760243
6,115,"api-ms-win-core-processthreads-l1-1-0.dll",26.02.21 23-20,21632,-,f36297867a77458få9cc72444152dcå45834bå6400904ca9df0575å7aa1a8å0f
6,116,"api-ms-win-core-processthreads-l1-1-1.dll",26.02.21 23-20,20096,-,91d2åf88067042845cb1998åf2d490å48b435112d58aaf500bå3879f30c93b3f
6,117,"api-ms-win-core-profile-l1-1-0.dll",26.02.21 23-20,19072,-,f08d64c82815f37839811ffb968d77ff5å5139c2a6a98cadc29få2å29åfd6068
6,118,"api-ms-win-core-rtlsupport-l1-1-0.dll",26.02.21 23-20,19072,-,850447880570c54c5å0c6ccc59å47cfå9bfdcb2a0aåcc069d70f07ab66f3dcf2
6,119,"api-ms-win-core-string-l1-1-0.dll",26.02.21 23-20,19584,-,åb4åb52b6105f3b42b3dc01635bd47c5c9åa2å37104ådbfaabå99å43dcd9a0åf
6,120,"api-ms-win-core-synch-l1-1-0.dll",26.02.21 23-20,21632,-,3ff53c0ac639aå98f910å291cb86f35f64c91a34adc00å26å52a01a4ffaå2d26
